GEOID_TRACT_20,NAMELSAD_TRACT_20,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_PART,AREALAND_TRACT_20,AREALAND_TRACT_10,weight_2010_to_2020,weight_2020_to_2010
48201431206,Census Tract 4312.06,48201431201,Census Tract 4312.01,444084,451838,661230,0.6716029218275033,0.9828389821130582
48201431302,Census Tract 4313.02,48201431301,Census Tract 4313.01,34342,1366771,756711,0.04538324406543581,0.025126374498727292
48201431302,Census Tract 4313.02,48201431302,Census Tract 4313.02,1332429,1366771,1332429,1.0,0.9748736255012727
48201431303,Census Tract 4313.03,48201431301,Census Tract 4313.01,277355,277355,756711,0.3665269832208069,1.0
48201431304,Census Tract 4313.04,48201431301,Census Tract 4313.01,445014,445014,756711,0.5880897727137573,1.0
48201431401,Census Tract 4314.01,48201431401,Census Tract 4314.01,364766,364766,364766,1.0,1.0
48201431403,Census Tract 4314.03,48201431402,Census Tract 4314.02,335974,335974,720326,0.4664193712291379,1.0
48201431404,Census Tract 4314.04,48201431402,Census Tract 4314.02,384352,384352,720326,0.5335806287708621,1.0
48201431503,Census Tract 4315.03,48201431502,Census Tract 4315.02,304561,304561,1103851,0.27590770855849206,1.0
48201431504,Census Tract 4315.04,48201431502,Census Tract 4315.02,799290,799290,1103851,0.724092291441508,1.0
48201431505,Census Tract 4315.05,48201431501,Census Tract 4315.01,315463,315463,1033745,0.3051652003153582,1.0
48201431506,Census Tract 4315.06,48201431501,Census Tract 4315.01,718282,718282,1033745,0.6948347996846418,1.0
48201431600,Census Tract 4316,48201431600,Census Tract 4316,2940541,2940541,2940541,1.0,1.0
48201431701,Census Tract 4317.01,48201431700,Census Tract 4317,914147,916201,2928069,0.3122013176602054,0.9977581338592733
48201431701,Census Tract 4317.01,48201431802,Census Tract 4318.02,2054,916201,1383542,0.0014845953357397173,0.0022418661407267618
48201431702,Census Tract 4317.02,48201431700,Census Tract 4317,1975311,1975311,2928069,0.6746121761474884,1.0
48201431801,Census Tract 4318.01,48201431801,Census Tract 4318.01,1231124,1231124,1231124,1.0,1.0
48201431803,Census Tract 4318.03,48201431802,Census Tract 4318.02,339973,339973,1383542,0.24572654823633833,1.0
48201431804,Census Tract 4318.04,48201431700,Census Tract 4317,38611,1080126,2928069,0.01318650619230626,0.03574675547112096
48201431804,Census Tract 4318.04,48201431802,Census Tract 4318.02,1041515,1080126,1383542,0.7527888564279219,0.9642532445288791
48201431901,Census Tract 4319.01,48201431900,Census Tract 4319,355011,355011,1280762,0.2771873306672122,1.0
48201431902,Census Tract 4319.02,48201431900,Census Tract 4319,925751,925751,1280762,0.7228126693327879,1.0
48201432003,Census Tract 4320.03,48201432001,Census Tract 4320.01,358651,358651,1440826,0.2489204109309521,1.0
48201432004,Census Tract 4320.04,48201432001,Census Tract 4320.01,1082175,1082175,1440826,0.7510795890690479,1.0
48201432005,Census Tract 4320.05,48201432002,Census Tract 4320.02,355438,355438,705046,0.5041344820054294,1.0
48201432006,Census Tract 4320.06,48201432002,Census Tract 4320.02,349608,349608,705046,0.49586551799457057,1.0
48201432101,Census Tract 4321.01,48201432100,Census Tract 4321,573478,573478,1603464,0.3576494389646416,1.0
48201432102,Census Tract 4321.02,48201432100,Census Tract 4321,1029986,1029986,1603464,0.6423505610353585,1.0
48201432200,Census Tract 4322,48201432200,Census Tract 4322,1674594,1674594,1674594,1.0,1.0
48201432301,Census Tract 4323.01,48201432300,Census Tract 4323,428184,428184,1752035,0.24439237800614713,1.0
48201432302,Census Tract 4323.02,48201432300,Census Tract 4323,251993,251993,1752035,0.1438287477133733,1.0
48201432303,Census Tract 4323.03,48201432300,Census Tract 4323,1071858,1071858,1752035,0.6117788742804796,1.0
48201432401,Census Tract 4324.01,48201432400,Census Tract 4324,711137,711137,1813147,0.39221144231548793,1.0
48201432402,Census Tract 4324.02,48201432400,Census Tract 4324,1102010,1102010,1813147,0.6077885576845121,1.0
48201432501,Census Tract 4325.01,48201432500,Census Tract 4325,915871,915871,1660714,0.5514923099341609,1.0
48201432502,Census Tract 4325.02,48201432500,Census Tract 4325,744843,744843,1660714,0.4485076900658391,1.0
48201432600,Census Tract 4326,48201432600,Census Tract 4326,1624058,1624058,1624058,1.0,1.0
48201432703,Census Tract 4327.03,48201432702,Census Tract 4327.02,471721,471721,1151353,0.40971014102538494,1.0
48201432704,Census Tract 4327.04,48201432701,Census Tract 4327.01,5293,684925,1149999,0.0046026126979240856,0.0077278534146074385
48201432704,Census Tract 4327.04,48201432702,Census Tract 4327.02,679632,684925,1151353,0.5902898589746151,0.9922721465853925
48201432705,Census Tract 4327.05,48201432701,Census Tract 4327.01,472517,472517,1149999,0.4108847051171349,1.0
48201432706,Census Tract 4327.06,48201432701,Census Tract 4327.01,672189,672189,1149999,0.584512682184941,1.0
48201432803,Census Tract 4328.03,48201432801,Census Tract 4328.01,324249,324249,2265800,0.1431057463147674,1.0
48201432804,Census Tract 4328.04,48201432801,Census Tract 4328.01,1941551,1941551,2265800,0.8568942536852326,1.0
48201432805,Census Tract 4328.05,48201432802,Census Tract 4328.02,880828,880828,1295123,0.6801114643165167,1.0
48201432806,Census Tract 4328.06,48201432802,Census Tract 4328.02,414295,414295,1295123,0.31988853568348335,1.0
48201432901,Census Tract 4329.01,48201432901,Census Tract 4329.01,1463649,1463649,1463649,1.0,1.0
48201432903,Census Tract 4329.03,48201432902,Census Tract 4329.02,385104,385104,1505298,0.2558323999633295,1.0
48201432904,Census Tract 4329.04,48201432902,Census Tract 4329.02,1120194,1120194,1505298,0.7441676000366705,1.0
48201433003,Census Tract 4330.03,48201433003,Census Tract 4330.03,925070,925070,925070,1.0,1.0
48201433004,Census Tract 4330.04,48201433001,Census Tract 4330.01,506114,506114,1275540,0.3967841071232576,1.0
48201433005,Census Tract 4330.05,48201433001,Census Tract 4330.01,769426,769426,1275540,0.6032158928767424,1.0
48201433006,Census Tract 4330.06,48201433002,Census Tract 4330.02,282672,282672,643429,0.4393211993864125,1.0
48201433007,Census Tract 4330.07,48201433002,Census Tract 4330.02,360757,360757,643429,0.5606788006135875,1.0
48201433100,Census Tract 4331,48201433100,Census Tract 4331,840095,840095,840095,1.0,1.0
48201433201,Census Tract 4332.01,48201433201,Census Tract 4332.01,1096309,1096309,1096309,1.0,1.0
48201433202,Census Tract 4332.02,48201433202,Census Tract 4332.02,1150085,1150085,1150085,1.0,1.0
48201433300,Census Tract 4333,48201433300,Census Tract 4333,2422086,2422086,2422086,1.0,1.0
48201433400,Census Tract 4334,48201433400,Census Tract 4334,1636470,1636470,1636470,1.0,1.0
48201433503,Census Tract 4335.03,48201433501,Census Tract 4335.01,311339,311339,1225854,0.2539772273043935,1.0
48201433504,Census Tract 4335.04,48201433501,Census Tract 4335.01,914515,914515,1225854,0.7460227726956065,1.0
48201433505,Census Tract 4335.05,48201433502,Census Tract 4335.02,198873,198873,803620,0.24747144172618898,1.0
48201433506,Census Tract 4335.06,48201433502,Census Tract 4335.02,129541,129541,803620,0.16119683432468082,1.0
48201433507,Census Tract 4335.07,48201433502,Census Tract 4335.02,475206,475206,803620,0.5913317239491301,1.0
48201433601,Census Tract 4336.01,48201433600,Census Tract 4336,665081,665081,1444896,0.4602967964476336,1.0
48201433602,Census Tract 4336.02,48201433600,Census Tract 4336,779815,779815,1444896,0.5397032035523665,1.0
48201440101,Census Tract 4401.01,48201440100,Census Tract 4401,2247675,2247675,5497284,0.4088700893022809,1.0
48201440102,Census Tract 4401.02,48201440100,Census Tract 4401,3249609,3249609,5497284,0.5911299106977191,1.0
48201450100,Census Tract 4501,48201450100,Census Tract 4501,827362,827362,827362,1.0,1.0
48201450200,Census Tract 4502,48201450200,Census Tract 4502,2706107,2706107,2706107,1.0,1.0
48201450301,Census Tract 4503.01,48201450300,Census Tract 4503,989739,989739,2572341,0.3847619736263582,1.0
48201450302,Census Tract 4503.02,48201450300,Census Tract 4503,1582602,1582602,2572341,0.6152380263736418,1.0
48201450401,Census Tract 4504.01,48201450400,Census Tract 4504,432816,432816,1942247,0.22284292368581338,1.0
48201450402,Census Tract 4504.02,48201450400,Census Tract 4504,1509431,1509431,1942247,0.7771570763141866,1.0
48201450500,Census Tract 4505,48201450500,Census Tract 4505,2877499,2877499,2877499,1.0,1.0
48201450600,Census Tract 4506,48201450600,Census Tract 4506,1858471,1858471,1858471,1.0,1.0
48201450700,Census Tract 4507,48201450700,Census Tract 4507,4379051,4379051,4379051,1.0,1.0
48201450801,Census Tract 4508.01,48201450801,Census Tract 4508.01,903291,903291,903291,1.0,1.0
48201450803,Census Tract 4508.03,48201450802,Census Tract 4508.02,1083155,1083155,1716885,0.6308838390457137,1.0
48201450804,Census Tract 4508.04,48201450802,Census Tract 4508.02,633730,633730,1716885,0.3691161609542864,1.0
48201450900,Census Tract 4509,48201450900,Census Tract 4509,1622065,1622065,1622065,1.0,1.0
48201451003,Census Tract 4510.03,48201451002,Census Tract 4510.02,236560,236560,599287,0.39473574430948777,1.0
48201451004,Census Tract 4510.04,48201451002,Census Tract 4510.02,362727,362727,599287,0.6052642556905122,1.0
48201451005,Census Tract 4510.05,48201451001,Census Tract 4510.01,300660,300660,1318402,0.22804880453761447,1.0
48201451006,Census Tract 4510.06,48201451001,Census Tract 4510.01,1017742,1017742,1318402,0.7719511954623856,1.0
48201451100,Census Tract 4511,48201451100,Census Tract 4511,2388314,2388314,2388956,0.9997312633635781,1.0
48201451200,Census Tract 4512,48201451100,Census Tract 4511,642,1688485,2388956,0.00026873663642193495,0.00038022250715878436
48201451200,Census Tract 4512,48201451200,Census Tract 4512,1687843,1688485,1687843,1.0,0.9996197774928413
48201451301,Census Tract 4513.01,48201451300,Census Tract 4513,1507464,1507464,3083053,0.48895169820304746,1.0
48201451302,Census Tract 4513.02,48201451300,Census Tract 4513,1575589,1575589,3083053,0.5110483017969526,1.0
48201451401,Census Tract 4514.01,48201451401,Census Tract 4514.01,1084835,1084835,1084835,1.0,1.0
48201451404,Census Tract 4514.04,48201451403,Census Tract 4514.03,562335,562335,1180171,0.4764860346509108,1.0
48201451405,Census Tract 4514.05,48201451403,Census Tract 4514.03,617836,617836,1180171,0.5235139653490892,1.0
48201451406,Census Tract 4514.06,48201451402,Census Tract 4514.02,1094260,1094260,1360525,0.8042924606310065,1.0
48201451407,Census Tract 4514.07,48201451402,Census Tract 4514.02,266265,266265,1360525,0.1957075393689936,1.0
48201451501,Census Tract 4515.01,48201451500,Census Tract 4515,763564,763564,1982967,0.38506137520190703,1.0
48201451502,Census Tract 4515.02,48201451500,Census Tract 4515,1219403,1219403,1982967,0.6149386247980929,1.0
48201451603,Census Tract 4516.03,48201451601,Census Tract 4516.01,1317277,1317277,3321922,0.396540617148747,1.0
48201451604,Census Tract 4516.04,48201451601,Census Tract 4516.01,2004645,2004645,3321922,0.603459382851253,1.0
48201451605,Census Tract 4516.05,48201451602,Census Tract 4516.02,879832,879832,4270490,0.20602600638334242,1.0
48201451606,Census Tract 4516.06,48201451602,Census Tract 4516.02,3390658,3390658,4270490,0.7939739936166575,1.0
48201451700,Census Tract 4517,48201451700,Census Tract 4517,1747419,1747419,1747419,1.0,1.0
48201451800,Census Tract 4518,48201451800,Census Tract 4518,4735936,4735936,4735936,1.0,1.0
48201451902,Census Tract 4519.02,48201451902,Census Tract 4519.02,2057671,2057671,2057671,1.0,1.0
48201451903,Census Tract 4519.03,48201451901,Census Tract 4519.01,579932,579932,2073108,0.27974037049685785,1.0
48201451904,Census Tract 4519.04,48201451901,Census Tract 4519.01,1493176,1493176,2073108,0.7202596295031422,1.0
48201452001,Census Tract 4520.01,48201452000,Census Tract 4520,1081951,1081951,1957156,0.5528179664778894,1.0
48201452002,Census Tract 4520.02,48201452000,Census Tract 4520,875205,875205,1957156,0.44718203352211067,1.0
48201452101,Census Tract 4521.01,48201452100,Census Tract 4521,3669986,3669986,4506186,0.8144328707248214,1.0
48201452102,Census Tract 4521.02,48201452100,Census Tract 4521,192195,192195,4506186,0.042651368585318046,1.0
48201452103,Census Tract 4521.03,48201452100,Census Tract 4521,644005,644005,4506186,0.14291576068986056,1.0
48201452202,Census Tract 4522.02,48201452202,Census Tract 4522.02,1497315,1497315,1497315,1.0,1.0
48201452203,Census Tract 4522.03,48201452201,Census Tract 4522.01,796404,796404,1362813,0.5843824501233845,1.0
48201452204,Census Tract 4522.04,48201452201,Census Tract 4522.01,566409,566409,1362813,0.4156175498766155,1.0
48201452300,Census Tract 4523,48201452300,Census Tract 4523,2008784,2008784,2008784,1.0,1.0
48201452401,Census Tract 4524.01,48201452400,Census Tract 4524,882141,882141,2248429,0.39233660480273114,1.0
48201452402,Census Tract 4524.02,48201452400,Census Tract 4524,1366288,1366288,2248429,0.6076633951972689,1.0
48201452501,Census Tract 4525.01,48201452500,Census Tract 4525,2036350,2036350,3168779,0.6426292272196956,1.0
48201452502,Census Tract 4525.02,48201452500,Census Tract 4525,1132429,1132429,3168779,0.3573707727803043,1.0
48201452601,Census Tract 4526.01,48201452600,Census Tract 4526,759266,759266,2635306,0.28811303127606436,1.0
48201452602,Census Tract 4526.02,48201452600,Census Tract 4526,1876040,1876040,2635306,0.7118869687239356,1.0
48201452701,Census Tract 4527.01,48201452700,Census Tract 4527,1428346,1428346,4614971,0.3095027032672578,1.0
48201452702,Census Tract 4527.02,48201452700,Census Tract 4527,1766239,1766239,4614971,0.38271941470488113,1.0
48201452703,Census Tract 4527.03,48201452700,Census Tract 4527,1420386,1420386,4614971,0.30777788202786105,1.0
48201452801,Census Tract 4528.01,48201452801,Census Tract 4528.01,1601236,1601236,1601236,1.0,1.0
48201452802,Census Tract 4528.02,48201452802,Census Tract 4528.02,1298551,1298551,1298551,1.0,1.0
48201452900,Census Tract 4529,48201452900,Census Tract 4529,1314494,1314494,1314494,1.0,1.0
48201453001,Census Tract 4530.01,48201453000,Census Tract 4530,684513,684513,2739242,0.24989139331245652,1.0
48201453002,Census Tract 4530.02,48201453000,Census Tract 4530,2054729,2054729,2739242,0.7501086066875435,1.0
48201453100,Census Tract 4531,48201453100,Census Tract 4531,2215610,2215610,2215610,1.0,1.0
48201453201,Census Tract 4532.01,48201453200,Census Tract 4532,445299,445299,1762530,0.2526476145086892,1.0
48201453202,Census Tract 4532.02,48201453200,Census Tract 4532,1317231,1317231,1762530,0.7473523854913108,1.0
48201453300,Census Tract 4533,48201453300,Census Tract 4533,2049385,2049385,2049385,1.0,1.0
48201453401,Census Tract 4534.01,48157671900,Census Tract 6719,1474,963415,2134630,0.0006905177946529375,0.00152997410254148
48201453401,Census Tract 4534.01,48201453401,Census Tract 4534.01,961941,963415,961941,1.0,0.9984700258974585
48201453403,Census Tract 4534.03,48201453403,Census Tract 4534.03,683886,683886,683886,1.0,1.0
48201453404,Census Tract 4534.04,48201453402,Census Tract 4534.02,1144165,1144165,2406962,0.4753564867247593,1.0
48201453405,Census Tract 4534.05,48201453402,Census Tract 4534.02,1262797,1262797,2406962,0.5246435132752407,1.0
48201453501,Census Tract 4535.01,48157671900,Census Tract 6719,13375,1531592,2134630,0.006265722865320922,0.008732743446035236
48201453501,Census Tract 4535.01,48201453501,Census Tract 4535.01,1518217,1531592,1518217,1.0,0.9912672565539647
48201453502,Census Tract 4535.02,48201453502,Census Tract 4535.02,1307654,1307654,1307654,1.0,1.0
48201453601,Census Tract 4536.01,48201453601,Census Tract 4536.01,1197372,1197372,1197372,1.0,1.0
48201453603,Census Tract 4536.03,48201453602,Census Tract 4536.02,1372897,1372897,2558693,0.5365618305908524,1.0
48201453604,Census Tract 4536.04,48201453602,Census Tract 4536.02,1185796,1185796,2558693,0.46343816940914756,1.0
48201453701,Census Tract 4537.01,48201453700,Census Tract 4537,1323936,1323936,2333779,0.5672927899342655,1.0
48201453702,Census Tract 4537.02,48201453700,Census Tract 4537,1009843,1009843,2333779,0.4327072100657346,1.0
48201453800,Census Tract 4538,48157672001,Census Tract 6720.01,6370,1835937,9508772,0.0006699077441335221,0.0034696179661938293
48201453800,Census Tract 4538,48201453800,Census Tract 4538,1829567,1835937,1829567,1.0,0.9965303820338062
48201453901,Census Tract 4539.01,48201453900,Census Tract 4539,2310016,2310016,3259531,0.7086958215767851,1.0
48201453902,Census Tract 4539.02,48201453900,Census Tract 4539,949515,949515,3259531,0.2913041784232149,1.0
48201454000,Census Tract 4540,48201454000,Census Tract 4540,2085454,2085454,2085454,1.0,1.0
48201454100,Census Tract 4541,48201454100,Census Tract 4541,1732675,1732675,1732675,1.0,1.0
48201454200,Census Tract 4542,48201454200,Census Tract 4542,1462709,1462709,1462709,1.0,1.0
48201454302,Census Tract 4543.02,48201454302,Census Tract 4543.02,2750427,2750427,2750427,1.0,1.0
48201454303,Census Tract 4543.03,48201454301,Census Tract 4543.01,1435134,1435134,3951183,0.3632162823134236,1.0
48201454304,Census Tract 4543.04,48201454301,Census Tract 4543.01,833103,833103,3951183,0.21084900395653655,1.0
48201454305,Census Tract 4543.05,48201454301,Census Tract 4543.01,1682946,1682946,3951183,0.4259347137300398,1.0
48201454400,Census Tract 4544,48201454400,Census Tract 4544,32666440,32666440,32785017,0.9963831954090492,1.0
48201454502,Census Tract 4545.02,48201454502,Census Tract 4545.02,7516142,7516142,7516142,1.0,1.0
48201454503,Census Tract 4545.03,48201454501,Census Tract 4545.01,1451197,1451197,11415727,0.12712260901123512,1.0
48201454504,Census Tract 4545.04,48201454400,Census Tract 4544,118577,7185955,32785017,0.003616804590950799,0.0165012166093442
48201454504,Census Tract 4545.04,48201454501,Census Tract 4545.01,7067378,7185955,11415727,0.6190913640454085,0.9834987833906558
48201454505,Census Tract 4545.05,48201454501,Census Tract 4545.01,2897152,2979577,11415727,0.2537860269433563,0.9723366773203042
48201454505,Census Tract 4545.05,48201541800,Census Tract 5418,82425,2979577,5034815,0.01637100866665409,0.02766332267969581
48201454600,Census Tract 4546,48201454600,Census Tract 4546,3348802,3444665,3348802,1.0,0.9721705884316763
48201454600,Census Tract 4546,48201542400,Census Tract 5424,95863,3444665,5743409,0.01669095827930764,0.027829411568323772
48201454700,Census Tract 4547,48201454700,Census Tract 4547,3430324,3430324,3430324,1.0,1.0
48201454801,Census Tract 4548.01,48201454800,Census Tract 4548,1237839,1237839,2934373,0.42184105428996244,1.0
48201454802,Census Tract 4548.02,48201454800,Census Tract 4548,1696534,1696534,2934373,0.5781589457100376,1.0
48201454901,Census Tract 4549.01,48201454900,Census Tract 4549,1073874,1073874,4640112,0.2314327757605851,1.0
48201454902,Census Tract 4549.02,48201454900,Census Tract 4549,3566238,3566238,4640112,0.7685672242394149,1.0
48201455000,Census Tract 4550,48201455000,Census Tract 4550,1304223,1304223,1304223,1.0,1.0
48201455102,Census Tract 4551.02,48201455102,Census Tract 4551.02,1549558,1587781,1613219,0.9605379058887851,0.9759267808343846
48201455102,Census Tract 4551.02,48201455300,Census Tract 4553,38223,1587781,5461856,0.006998170585236959,0.02407321916561541
48201455103,Census Tract 4551.03,48201455101,Census Tract 4551.01,1477048,1477048,2732096,0.5406281477664036,1.0
48201455104,Census Tract 4551.04,48201455101,Census Tract 4551.01,1255048,1255048,2732096,0.4593718522335965,1.0
48201455200,Census Tract 4552,48201455102,Census Tract 4551.02,61295,2996255,1613219,0.03799546124859675,0.020457204076422066
48201455200,Census Tract 4552,48201455200,Census Tract 4552,2791532,2996255,2791532,1.0,0.9316737060096687
48201455200,Census Tract 4552,48201455300,Census Tract 4553,72333,2996255,5461856,0.013243300445855768,0.02414113618500428
48201455200,Census Tract 4552,48201542500,Census Tract 5425,68707,2996255,4333431,0.01585510418880559,0.022930958813585627
48201455200,Census Tract 4552,48201542600,Census Tract 5426,2388,2996255,4570874,0.0005224383783057682,0.0007969949153192903
48201455300,Census Tract 4553,48201455300,Census Tract 4553,5220171,5310680,5461856,0.9557503896111504,0.9829571730927112
48201455300,Census Tract 4553,48201542600,Census Tract 5426,60016,5310680,4570874,0.013130092844388186,0.011301001001754954
48201455300,Census Tract 4553,48201542700,Census Tract 5427,30493,5310680,4800052,0.006352639513071942,0.005741825905533755
48201510100,Census Tract 5101,48201510100,Census Tract 5101,1446882,1446882,1488611,0.9719678277266526,1.0
48201510201,Census Tract 5102.01,48201510200,Census Tract 5102,906526,906526,3538640,0.2561792100920128,1.0
48201510202,Census Tract 5102.02,48201510200,Census Tract 5102,2632114,2632114,3538640,0.7438207899079873,1.0
48201510301,Census Tract 5103.01,48201510100,Census Tract 5101,8534,1435445,1488611,0.0057328610362277314,0.005945194695721536
48201510301,Census Tract 5103.01,48201510300,Census Tract 5103,1426911,1435445,2378616,0.5998912813165302,0.9940548053042785
48201510302,Census Tract 5103.02,48201510300,Census Tract 5103,930076,930076,2378616,0.39101561580347566,1.0
48201510400,Census Tract 5104,48201510400,Census Tract 5104,1478593,1478593,1478593,1.0,1.0
48201510500,Census Tract 5105,48201510500,Census Tract 5105,1744141,1744141,1744141,1.0,1.0
48201510601,Census Tract 5106.01,48201510600,Census Tract 5106,888733,888733,2084195,0.4264154745597221,1.0
48201510602,Census Tract 5106.02,48201510600,Census Tract 5106,1195462,1195462,2084195,0.5735845254402779,1.0
48201510701,Census Tract 5107.01,48201510700,Census Tract 5107,565079,565079,1081923,0.5222913275713706,1.0
48201510702,Census Tract 5107.02,48201510700,Census Tract 5107,512806,512806,1081923,0.47397642900650044,1.0
48201510801,Census Tract 5108.01,48201510800,Census Tract 5108,871369,871369,8834342,0.09863428425116437,1.0
48201510802,Census Tract 5108.02,48201510800,Census Tract 5108,7157444,7157444,8834342,0.8101841653854922,1.0
48201510803,Census Tract 5108.03,48201510700,Census Tract 5107,4038,809567,1081923,0.0037322434221289317,0.004987851530509519
48201510803,Census Tract 5108.03,48201510800,Census Tract 5108,805529,809567,8834342,0.09118155036334341,0.9950121484694905
48201510901,Census Tract 5109.01,48201510900,Census Tract 5109,1399168,1399168,5439451,0.2572259590168199,1.0
48201510902,Census Tract 5109.02,48201510900,Census Tract 5109,4040283,4040283,5439451,0.7427740409831801,1.0
48201511001,Census Tract 5110.01,48201511001,Census Tract 5110.01,2269951,2270102,2282522,0.9944924955816417,0.9999334831650737
48201511001,Census Tract 5110.01,48201520500,Census Tract 5205,49,2270102,7494528,6.5381035336715e-06,2.158493318802415e-05
48201511001,Census Tract 5110.01,48201530100,Census Tract 5301,102,2270102,2596333,3.92861778516084e-05,4.4931901738335986e-05
48201511003,Census Tract 5110.03,48201511002,Census Tract 5110.02,1065973,1065973,2101054,0.5073515483181299,1.0
48201511004,Census Tract 5110.04,48201511002,Census Tract 5110.02,1035081,1035081,2101054,0.49264845168187016,1.0
48201511100,Census Tract 5111,48201511100,Census Tract 5111,1877356,1877356,1877356,1.0,1.0
48201511201,Census Tract 5112.01,48201511200,Census Tract 5112,1099924,1099924,2089809,0.5263275256255476,1.0
48201511202,Census Tract 5112.02,48201511200,Census Tract 5112,989885,989885,2089809,0.4736724743744524,1.0
48201511301,Census Tract 5113.01,48201511301,Census Tract 5113.01,1807792,1807792,1807792,1.0,1.0
48201511302,Census Tract 5113.02,48201511302,Census Tract 5113.02,1588561,1588561,1588561,1.0,1.0
48201511400,Census Tract 5114,48201511400,Census Tract 5114,1146132,1146132,1146132,1.0,1.0
48201511501,Census Tract 5115.01,48201511500,Census Tract 5115,1244429,1244429,3080647,0.40395053376774426,1.0
48201511502,Census Tract 5115.02,48201511500,Census Tract 5115,1836218,1836218,3080647,0.5960494662322557,1.0
48201511600,Census Tract 5116,48201511600,Census Tract 5116,1949457,1949457,1949457,1.0,1.0
48201520100,Census Tract 5201,48201520100,Census Tract 5201,2951370,2951370,2951370,1.0,1.0
48201520200,Census Tract 5202,48201520200,Census Tract 5202,1882350,1882350,1882350,1.0,1.0
48201520301,Census Tract 5203.01,48201520300,Census Tract 5203,673256,673256,1480157,0.4548544512507795,1.0
48201520302,Census Tract 5203.02,48201520300,Census Tract 5203,806901,806901,1480157,0.5451455487492205,1.0
48201520400,Census Tract 5204,48201520400,Census Tract 5204,2040581,2040581,2040581,1.0,1.0
48201520501,Census Tract 5205.01,48201511001,Census Tract 5110.01,12571,4621018,2282522,0.00550750441835829,0.00272039624169393
48201520501,Census Tract 5205.01,48201520500,Census Tract 5205,4608447,4621018,7494528,0.6149082370497515,0.997279603758306
48201520502,Census Tract 5205.02,48201520500,Census Tract 5205,2884850,2884850,7494528,0.38492750977780055,1.0
48201520601,Census Tract 5206.01,48201520601,Census Tract 5206.01,1964848,1964848,1964848,1.0,1.0
48201520603,Census Tract 5206.03,48201520602,Census Tract 5206.02,353492,353492,1347237,0.26238293633562615,1.0
48201520604,Census Tract 5206.04,48201520602,Census Tract 5206.02,993745,993745,1347237,0.7376170636643739,1.0
48201520700,Census Tract 5207,48201520700,Census Tract 5207,1966950,1967009,1966950,1.0,0.9999700052211251
48201520700,Census Tract 5207,48201522500,Census Tract 5225,59,1967009,3881524,1.520021517321547e-05,2.999477887493143e-05
48201521000,Census Tract 5210,48201521000,Census Tract 5210,1143446,1178552,1151697,0.9928357892744359,0.970212599868313
48201521000,Census Tract 5210,48201522500,Census Tract 5225,35106,1178552,3881524,0.009044385658828851,0.02978740013168702
48201521100,Census Tract 5211,48201521100,Census Tract 5211,597859,597859,597859,1.0,1.0
48201521201,Census Tract 5212.01,48201521200,Census Tract 5212,481055,481055,1878039,0.25614750279413795,1.0
48201521202,Census Tract 5212.02,48201521200,Census Tract 5212,1396984,1396984,1878039,0.7438524972058621,1.0
48201521300,Census Tract 5213,48201521300,Census Tract 5213,2916202,2916202,2916202,1.0,1.0
48201521401,Census Tract 5214.01,48201521400,Census Tract 5214,589494,589494,1520075,0.3878058648421953,1.0
48201521402,Census Tract 5214.02,48201521400,Census Tract 5214,930581,930581,1520075,0.6121941351578047,1.0
48201521501,Census Tract 5215.01,48201521500,Census Tract 5215,495910,495910,2033798,0.2438344417685532,1.0
48201521502,Census Tract 5215.02,48201521500,Census Tract 5215,1537888,1537888,2033798,0.7561655582314468,1.0
48201521600,Census Tract 5216,48201521600,Census Tract 5216,6674856,6674856,6674856,1.0,1.0
48201521701,Census Tract 5217.01,48201521700,Census Tract 5217,4084021,4084021,5491215,0.7437372239112837,1.0
48201521702,Census Tract 5217.02,48201521700,Census Tract 5217,1407194,1407194,5491215,0.2562627760887162,1.0
48201521800,Census Tract 5218,48201521800,Census Tract 5218,7052028,7052028,7052028,1.0,1.0
48201521900,Census Tract 5219,48201521900,Census Tract 5219,3812807,3812807,3812807,1.0,1.0
48201522001,Census Tract 5220.01,48201522000,Census Tract 5220,1097914,1097914,2005004,0.5475869374824189,1.0
48201522002,Census Tract 5220.02,48201522000,Census Tract 5220,907090,907090,2005004,0.452413062517581,1.0
48201522101,Census Tract 5221.01,48201522100,Census Tract 5221,896701,896701,2305141,0.3890004993186968,1.0
48201522102,Census Tract 5221.02,48201522100,Census Tract 5221,1408440,1408440,2305141,0.6109995006813033,1.0
48201522201,Census Tract 5222.01,48201522201,Census Tract 5222.01,1628613,1628613,1628613,1.0,1.0
48201522202,Census Tract 5222.02,48201522202,Census Tract 5222.02,1768480,1768480,1768480,1.0,1.0
48201522301,Census Tract 5223.01,48201522301,Census Tract 5223.01,1385867,1385867,1385867,1.0,1.0
48201522302,Census Tract 5223.02,48201522302,Census Tract 5223.02,1295272,1295272,1295272,1.0,1.0
48201522401,Census Tract 5224.01,48201522401,Census Tract 5224.01,2731774,2731774,2731774,1.0,1.0
48201522402,Census Tract 5224.02,48201522402,Census Tract 5224.02,2832137,2894856,2832137,1.0,0.9783343282014718
48201522402,Census Tract 5224.02,48201543200,Census Tract 5432,62719,2894856,40287009,0.0015568045768798572,0.021665671798528147
48201522500,Census Tract 5225,48201521000,Census Tract 5210,8251,3854610,1151697,0.007164210725564103,0.002140553778462672
