"id","state","site","treat","treat_string","vf_age","vf_female","vf_latino","vf_voted16","vf_voted14","vf_voted12","t1_factor_prej","t1_factor_policy","t1_factor_overall"
180194,"TN","TN",0,"Placebo",63,1,0,1,0,1,NA,NA,NA
184694,"TN","TN",0,"Placebo",61,1,0,0,0,0,1.239195,1.153939,1.248474
139248,"TN","TN",0,"Placebo",41,0,0,1,1,1,NA,NA,NA
165649,"TN","TN",0,"Placebo",74,1,0,1,1,1,0.917281,0.8951274,0.9279962
118688,"CA","FRESNO",0,"Placebo",65,0,0,1,1,1,NA,NA,NA
88544,"CA","ORANGE",0,"Placebo",79,0,0,1,1,1,NA,NA,NA
37985,"CA","ORANGE",0,"Placebo",55,0,0,1,1,1,NA,NA,NA
108711,"CA","FRESNO",0,"Placebo",37,1,0,0,1,0,NA,NA,NA
216275,"TN","TN",0,"Placebo",19,1,0,0,0,0,NA,NA,NA
90350,"CA","FRESNO",0,"Placebo",57,0,0,1,0,1,NA,NA,NA
113037,"CA","ORANGE",0,"Placebo",21,0,1,0,0,0,NA,NA,NA
46340,"CA","ORANGE",0,"Placebo",66,1,0,1,0,1,NA,NA,NA
113987,"CA","FRESNO",0,"Placebo",68,0,0,1,0,0,NA,NA,NA
175856,"TN","TN",0,"Placebo",37,0,0,1,1,1,0.2284115,-0.3726767,-0.0672625
142196,"TN","TN",0,"Placebo",44,1,0,1,1,1,NA,NA,NA
173437,"TN","TN",0,"Placebo",43,0,0,1,0,1,NA,NA,NA
88768,"CA","FRESNO",0,"Placebo",53,0,0,1,0,1,NA,NA,NA
144330,"TN","TN",0,"Placebo",50,1,0,0,0,1,NA,NA,NA
191306,"TN","TN",0,"Placebo",33,1,0,1,0,0,NA,NA,NA
157413,"TN","TN",0,"Placebo",53,0,0,1,1,1,NA,NA,NA
179785,"TN","TN",0,"Placebo",56,1,0,1,1,1,NA,NA,NA
163880,"TN","TN",0,"Placebo",66,1,0,1,1,1,NA,NA,NA
54386,"CA","FRESNO",0,"Placebo",29,0,0,1,1,1,NA,NA,NA
172736,"TN","TN",0,"Placebo",32,1,0,1,0,1,-0.9589164,-0.3525516,-0.6859695
7813,"CA","ORANGE",0,"Placebo",69,0,0,1,1,0,NA,NA,NA
122508,"CA","ORANGE",0,"Placebo",33,0,0,1,0,0,NA,NA,NA
178909,"TN","TN",0,"Placebo",56,1,0,1,1,1,NA,NA,NA
51223,"CA","FRESNO",0,"Placebo",32,1,1,0,0,0,NA,NA,NA
147085,"TN","TN",0,"Placebo",53,0,0,1,0,1,NA,NA,NA
54990,"CA","ORANGE",0,"Placebo",79,0,0,1,1,1,NA,NA,NA
124802,"CA","ORANGE",0,"Placebo",27,0,0,1,0,0,NA,NA,NA
124775,"CA","ORANGE",0,"Placebo",67,1,0,1,1,1,0.7348593,0.7662612,0.7686036
155781,"TN","TN",0,"Placebo",69,0,0,1,1,1,NA,NA,NA
47893,"CA","FRESNO",0,"Placebo",33,0,0,1,0,1,NA,NA,NA
157929,"TN","TN",0,"Placebo",67,0,0,1,1,1,NA,NA,NA
186807,"TN","TN",0,"Placebo",44,0,0,1,0,1,NA,NA,NA
162741,"TN","TN",0,"Placebo",55,0,0,1,1,1,NA,NA,NA
34467,"CA","ORANGE",0,"Placebo",53,1,0,1,1,1,NA,NA,NA
89618,"CA","FRESNO",0,"Placebo",81,1,0,1,1,1,NA,NA,NA
64640,"CA","ORANGE",0,"Placebo",45,1,0,1,0,1,NA,NA,NA
89783,"CA","ORANGE",0,"Placebo",84,0,0,1,1,1,NA,NA,NA
217314,"TN","TN",0,"Placebo",23,1,0,0,0,0,NA,NA,NA
176840,"TN","TN",0,"Placebo",35,0,0,1,0,1,NA,NA,NA
178501,"TN","TN",0,"Placebo",63,0,0,1,1,1,NA,NA,NA
118361,"CA","FRESNO",0,"Placebo",56,1,0,1,1,1,NA,NA,NA
139283,"TN","TN",0,"Placebo",69,1,0,1,1,1,NA,NA,NA
124187,"CA","FRESNO",0,"Placebo",62,0,0,0,1,1,-1.332279,-1.883531,-1.641125
132842,"TN","TN",0,"Placebo",67,1,0,1,1,1,NA,NA,NA
99343,"CA","FRESNO",0,"Placebo",29,0,0,1,0,1,NA,NA,NA
5561,"CA","FRESNO",0,"Placebo",46,1,0,1,0,0,0.2203679,-0.4402822,-0.1132813
160682,"TN","TN",0,"Placebo",43,1,0,1,1,1,NA,NA,NA
177533,"TN","TN",0,"Placebo",42,1,0,1,1,1,NA,NA,NA
1258,"CA","ORANGE",0,"Placebo",61,0,0,1,1,1,NA,NA,NA
124021,"CA","ORANGE",0,"Placebo",31,0,0,1,1,1,NA,NA,NA
147919,"TN","TN",0,"Placebo",32,0,0,1,1,1,NA,NA,NA
107869,"CA","FRESNO",0,"Placebo",44,1,1,1,1,1,NA,NA,NA
167522,"TN","TN",0,"Placebo",52,0,0,1,0,1,NA,NA,NA
150581,"TN","TN",0,"Placebo",64,1,0,1,1,1,NA,NA,NA
1324,"CA","FRESNO",0,"Placebo",77,1,0,1,1,1,NA,NA,NA
120469,"CA","FRESNO",0,"Placebo",70,1,0,1,1,1,NA,NA,NA
165557,"TN","TN",0,"Placebo",46,1,0,1,0,1,NA,NA,NA
106013,"CA","FRESNO",0,"Placebo",61,0,0,1,1,1,NA,NA,NA
50148,"CA","ORANGE",0,"Placebo",48,1,0,1,0,1,0.3802845,0.7343021,0.5479058
123763,"CA","FRESNO",0,"Placebo",42,0,0,0,0,0,NA,NA,NA
46079,"CA","ORANGE",0,"Placebo",24,1,0,0,0,0,NA,NA,NA
102410,"CA","FRESNO",0,"Placebo",66,1,0,1,0,0,NA,NA,NA
46078,"CA","ORANGE",0,"Placebo",23,1,0,0,0,0,NA,NA,NA
144591,"TN","TN",0,"Placebo",52,0,0,0,0,0,NA,NA,NA
99982,"CA","FRESNO",0,"Placebo",72,1,0,1,1,1,NA,NA,NA
98775,"CA","ORANGE",0,"Placebo",64,0,0,1,1,1,NA,NA,NA
66044,"CA","ORANGE",0,"Placebo",39,0,1,1,0,1,NA,NA,NA
108458,"CA","FRESNO",0,"Placebo",47,0,0,0,1,1,NA,NA,NA
174560,"TN","TN",0,"Placebo",30,1,0,1,0,1,NA,NA,NA
169255,"TN","TN",0,"Placebo",61,0,0,1,1,1,-1.794427,-1.32656,-1.647209
77965,"CA","ORANGE",0,"Placebo",63,1,0,1,1,1,0.4307995,0.5608173,0.503604
208321,"TN","TN",0,"Placebo",36,0,0,1,0,0,NA,NA,NA
134119,"TN","TN",0,"Placebo",57,0,0,0,0,0,NA,NA,NA
123432,"CA","FRESNO",0,"Placebo",55,0,1,1,0,1,-1.404804,-1.710968,-1.574913
213398,"TN","TN",0,"Placebo",63,1,0,1,1,0,-1.98685,-2.044356,-2.072534
141552,"TN","TN",0,"Placebo",59,1,0,1,1,1,NA,NA,NA
79119,"CA","FRESNO",0,"Placebo",77,1,0,1,1,1,1.275675,1.314764,1.342488
77065,"CA","FRESNO",0,"Placebo",76,1,0,1,1,1,1.171346,0.5207842,0.9044058
54389,"CA","FRESNO",0,"Placebo",82,1,0,1,1,1,NA,NA,NA
6969,"CA","FRESNO",0,"Placebo",58,1,0,1,1,1,NA,NA,NA
75817,"CA","FRESNO",0,"Placebo",61,1,0,1,0,0,0.7212176,-0.3525516,0.2410848
43470,"CA","FRESNO",0,"Placebo",66,1,0,1,1,0,NA,NA,NA
185987,"TN","TN",0,"Placebo",38,1,0,1,0,1,0.3671661,0.5334437,0.478045
124015,"CA","ORANGE",0,"Placebo",56,1,1,1,1,1,NA,NA,NA
15364,"CA","ORANGE",0,"Placebo",42,1,0,1,0,0,NA,NA,NA
140449,"TN","TN",0,"Placebo",50,0,0,1,1,1,NA,NA,NA
70664,"CA","FRESNO",0,"Placebo",47,0,0,1,0,1,NA,NA,NA
122928,"CA","ORANGE",0,"Placebo",30,1,0,1,1,1,NA,NA,NA
107201,"CA","FRESNO",0,"Placebo",84,1,0,1,1,1,NA,NA,NA
77009,"CA","ORANGE",0,"Placebo",27,0,0,0,0,0,NA,NA,NA
102586,"CA","ORANGE",0,"Placebo",75,1,0,1,1,1,NA,NA,NA
30487,"CA","ORANGE",0,"Placebo",52,0,0,1,1,1,-1.733725,-2.044356,-1.937111
139722,"TN","TN",0,"Placebo",68,1,0,1,1,1,NA,NA,NA
117534,"CA","FRESNO",0,"Placebo",67,1,0,1,1,1,NA,NA,NA
89032,"CA","ORANGE",0,"Placebo",65,0,0,1,1,1,NA,NA,NA
91512,"CA","ORANGE",0,"Placebo",76,0,0,1,1,1,NA,NA,NA
104431,"CA","FRESNO",0,"Placebo",71,0,0,1,0,1,NA,NA,NA
165575,"TN","TN",0,"Placebo",70,0,0,1,1,1,NA,NA,NA
190820,"TN","TN",0,"Placebo",51,1,0,1,1,1,1.245969,1.061822,1.196261
180466,"TN","TN",0,"Placebo",50,1,0,0,1,1,NA,NA,NA
17362,"CA","ORANGE",0,"Placebo",48,0,0,1,1,1,NA,NA,NA
80487,"CA","FRESNO",0,"Placebo",19,0,0,0,0,0,NA,NA,NA
9851,"CA","ORANGE",0,"Placebo",56,0,0,1,0,1,NA,NA,NA
144554,"TN","TN",0,"Placebo",33,0,0,1,1,1,NA,NA,NA
40445,"CA","ORANGE",0,"Placebo",34,1,0,1,1,1,NA,NA,NA
140135,"TN","TN",0,"Placebo",56,1,0,1,1,1,NA,NA,NA
31086,"CA","FRESNO",0,"Placebo",27,0,0,0,0,0,NA,NA,NA
15316,"CA","ORANGE",0,"Placebo",39,1,0,1,0,0,NA,NA,NA
69339,"CA","FRESNO",0,"Placebo",36,1,0,1,1,1,NA,NA,NA
24965,"CA","FRESNO",0,"Placebo",38,0,0,1,0,1,NA,NA,NA
105527,"CA","FRESNO",0,"Placebo",67,1,0,1,1,1,NA,NA,NA
92034,"CA","ORANGE",0,"Placebo",73,1,0,1,1,1,-1.321331,-1.082085,-1.258704
194931,"TN","TN",0,"Placebo",69,1,0,0,0,0,NA,NA,NA
6960,"CA","FRESNO",0,"Placebo",54,0,0,1,1,1,NA,NA,NA
180413,"TN","TN",0,"Placebo",43,1,0,0,0,0,NA,NA,NA
16965,"CA","FRESNO",0,"Placebo",40,1,0,1,0,0,-0.2898308,-1.164049,-0.7243242
41329,"CA","FRESNO",0,"Placebo",38,1,0,1,0,1,NA,NA,NA
66403,"CA","ORANGE",0,"Placebo",20,0,1,1,0,0,NA,NA,NA
193318,"TN","TN",0,"Placebo",71,0,0,1,1,0,NA,NA,NA
209950,"TN","TN",0,"Placebo",26,0,0,1,0,0,-1.466869,-1.780259,-1.683417
129287,"TN","TN",0,"Placebo",36,0,0,1,0,1,NA,NA,NA
123526,"CA","FRESNO",0,"Placebo",39,1,0,1,0,0,-0.0988203,-0.0493398,-0.0711961
63041,"CA","FRESNO",0,"Placebo",42,0,0,1,1,1,NA,NA,NA
121613,"CA","FRESNO",0,"Placebo",75,1,0,1,1,1,NA,NA,NA
77024,"CA","ORANGE",0,"Placebo",74,1,0,1,1,1,-1.166474,-1.16036,-1.213153
193789,"TN","TN",0,"Placebo",28,0,0,0,0,0,0.5587735,0.285876,0.4639077
148396,"TN","TN",0,"Placebo",47,1,0,0,0,0,NA,NA,NA
32091,"CA","ORANGE",0,"Placebo",46,0,0,1,0,0,NA,NA,NA
78936,"CA","FRESNO",0,"Placebo",35,0,0,0,0,0,NA,NA,NA
58900,"CA","FRESNO",0,"Placebo",26,1,0,1,0,0,NA,NA,NA
73711,"CA","ORANGE",0,"Placebo",58,1,0,1,0,1,NA,NA,NA
17440,"CA","ORANGE",0,"Placebo",61,0,0,1,1,1,0.2314587,-0.2087494,0.0135748
142559,"TN","TN",0,"Placebo",57,0,0,1,1,1,NA,NA,NA
86294,"CA","ORANGE",0,"Placebo",51,0,0,1,1,1,NA,NA,NA
49997,"CA","FRESNO",0,"Placebo",26,0,0,0,0,0,NA,NA,NA
18366,"CA","FRESNO",0,"Placebo",54,1,0,1,0,1,NA,NA,NA
113481,"CA","FRESNO",0,"Placebo",33,1,0,0,0,1,1.067157,1.228022,1.174799
120252,"CA","ORANGE",0,"Placebo",66,0,0,1,1,1,NA,NA,NA
44523,"CA","ORANGE",0,"Placebo",69,0,0,1,1,1,NA,NA,NA
132379,"TN","TN",0,"Placebo",75,1,0,1,1,1,-0.9129241,-0.6338559,-0.8022175
124930,"CA","ORANGE",0,"Placebo",36,0,0,1,1,0,NA,NA,NA
72547,"CA","ORANGE",0,"Placebo",50,0,0,1,0,1,0.8725147,0.9677945,0.9453322
104644,"CA","ORANGE",0,"Placebo",29,1,0,1,1,1,NA,NA,NA
169287,"TN","TN",0,"Placebo",57,1,0,1,0,1,NA,NA,NA
87724,"CA","FRESNO",0,"Placebo",38,1,0,1,1,1,1.097014,0.9272674,1.051991
168387,"TN","TN",0,"Placebo",46,1,0,1,1,1,NA,NA,NA
25106,"CA","ORANGE",0,"Placebo",23,0,0,0,0,0,NA,NA,NA
164560,"TN","TN",0,"Placebo",43,1,0,1,1,1,NA,NA,NA
93418,"CA","ORANGE",0,"Placebo",43,0,0,1,1,1,NA,NA,NA
88989,"CA","ORANGE",0,"Placebo",57,0,0,1,1,1,NA,NA,NA
29673,"CA","ORANGE",0,"Placebo",39,0,1,1,1,1,NA,NA,NA
92209,"CA","ORANGE",0,"Placebo",60,1,0,1,1,1,NA,NA,NA
24750,"CA","FRESNO",0,"Placebo",38,1,0,1,0,0,NA,NA,NA
116869,"CA","ORANGE",0,"Placebo",21,1,0,0,0,0,NA,NA,NA
188457,"TN","TN",0,"Placebo",28,0,0,1,0,1,NA,NA,NA
16238,"CA","FRESNO",0,"Placebo",63,0,0,1,1,1,NA,NA,NA
120967,"CA","ORANGE",0,"Placebo",37,1,0,1,0,0,NA,NA,NA
93799,"CA","ORANGE",0,"Placebo",57,1,0,1,0,1,NA,NA,NA
5463,"CA","FRESNO",0,"Placebo",56,1,0,1,1,1,NA,NA,NA
99000,"CA","ORANGE",0,"Placebo",88,0,0,1,1,1,NA,NA,NA
211481,"TN","TN",0,"Placebo",34,1,0,1,1,0,NA,NA,NA
144688,"TN","TN",0,"Placebo",60,0,0,1,1,1,NA,NA,NA
174588,"TN","TN",0,"Placebo",52,1,0,1,0,1,NA,NA,NA
134584,"TN","TN",0,"Placebo",58,0,0,1,0,1,NA,NA,NA
122870,"CA","ORANGE",0,"Placebo",49,0,0,1,0,0,NA,NA,NA
196017,"TN","TN",0,"Placebo",31,0,0,1,1,1,-0.092637,0.2391667,0.0665792
171533,"TN","TN",0,"Placebo",36,0,0,0,1,1,NA,NA,NA
147140,"TN","TN",0,"Placebo",68,0,0,0,0,0,NA,NA,NA
150212,"TN","TN",0,"Placebo",65,0,0,1,1,1,NA,NA,NA
83565,"CA","FRESNO",0,"Placebo",63,1,0,1,1,1,NA,NA,NA
119961,"CA","ORANGE",0,"Placebo",76,1,0,1,1,1,NA,NA,NA
176203,"TN","TN",0,"Placebo",59,1,0,1,1,1,NA,NA,NA
124129,"CA","ORANGE",0,"Placebo",72,0,0,1,1,1,0.3265898,0.9823639,0.6536908
148536,"TN","TN",0,"Placebo",78,0,0,1,1,1,NA,NA,NA
147287,"TN","TN",0,"Placebo",41,1,0,1,1,1,0.867396,0.4749841,0.7055801
26724,"CA","FRESNO",0,"Placebo",63,1,0,1,1,1,NA,NA,NA
72265,"CA","FRESNO",0,"Placebo",36,0,1,1,1,1,NA,NA,NA
53234,"CA","FRESNO",0,"Placebo",34,0,0,1,0,0,NA,NA,NA
28927,"CA","FRESNO",0,"Placebo",43,0,0,1,1,1,NA,NA,NA
26028,"CA","ORANGE",0,"Placebo",89,0,0,1,1,1,NA,NA,NA
214750,"TN","TN",0,"Placebo",36,1,0,1,0,0,NA,NA,NA
172648,"TN","TN",0,"Placebo",68,0,0,1,1,1,-2.022127,-0.8872926,-1.549868
48167,"CA","FRESNO",0,"Placebo",28,0,0,0,0,0,NA,NA,NA
72687,"CA","FRESNO",0,"Placebo",49,0,1,1,0,0,NA,NA,NA
137478,"TN","TN",0,"Placebo",52,0,0,1,1,1,NA,NA,NA
63962,"CA","ORANGE",0,"Placebo",31,1,0,1,0,1,NA,NA,NA
119027,"CA","ORANGE",0,"Placebo",62,1,1,1,1,1,NA,NA,NA
27156,"CA","ORANGE",0,"Placebo",21,0,0,1,0,0,NA,NA,NA
119095,"CA","ORANGE",0,"Placebo",62,0,0,1,1,1,1.460134,1.314764,1.43767
61404,"CA","ORANGE",0,"Placebo",65,0,1,1,1,1,NA,NA,NA
209924,"TN","TN",0,"Placebo",47,1,0,1,0,0,NA,NA,NA
93377,"CA","FRESNO",0,"Placebo",52,0,0,1,1,1,NA,NA,NA
95046,"CA","FRESNO",0,"Placebo",69,1,0,1,0,1,NA,NA,NA
136974,"TN","TN",0,"Placebo",75,0,0,1,1,1,NA,NA,NA
126391,"CA","FRESNO",0,"Placebo",19,1,1,0,0,0,NA,NA,NA
141550,"TN","TN",0,"Placebo",47,1,0,1,0,0,-0.5767587,0.1927706,-0.2308582
99961,"CA","ORANGE",0,"Placebo",27,1,0,1,0,1,NA,NA,NA
139195,"TN","TN",0,"Placebo",46,1,0,1,0,1,NA,NA,NA
60495,"CA","FRESNO",0,"Placebo",51,1,1,1,1,1,NA,NA,NA
53186,"CA","ORANGE",0,"Placebo",35,0,0,1,1,1,NA,NA,NA
99470,"CA","ORANGE",0,"Placebo",37,1,1,0,0,0,NA,NA,NA
174285,"TN","TN",0,"Placebo",36,0,0,1,1,1,0.5100759,0.9399269,0.7390764
166406,"TN","TN",0,"Placebo",36,1,0,1,0,1,NA,NA,NA
57683,"CA","ORANGE",0,"Placebo",51,1,0,1,1,1,NA,NA,NA
54989,"CA","ORANGE",0,"Placebo",75,1,0,1,1,1,NA,NA,NA
187911,"TN","TN",0,"Placebo",49,1,0,1,0,1,NA,NA,NA
95263,"CA","FRESNO",0,"Placebo",31,1,0,0,0,0,NA,NA,NA
216139,"TN","TN",0,"Placebo",26,1,0,0,0,0,-0.9857264,-1.618344,-1.312137
2825,"CA","FRESNO",0,"Placebo",63,1,0,1,0,1,NA,NA,NA
95395,"CA","FRESNO",0,"Placebo",65,0,0,1,1,1,NA,NA,NA
177230,"TN","TN",0,"Placebo",31,0,0,1,1,1,NA,NA,NA
110426,"CA","FRESNO",0,"Placebo",41,1,1,1,1,1,NA,NA,NA
115144,"CA","FRESNO",0,"Placebo",66,0,0,1,1,1,-1.072203,-0.8604255,-1.021949
174860,"TN","TN",0,"Placebo",65,1,0,1,1,1,NA,NA,NA
49366,"CA","FRESNO",0,"Placebo",18,0,0,0,0,0,NA,NA,NA
141439,"TN","TN",0,"Placebo",71,0,0,1,1,1,NA,NA,NA
95244,"CA","FRESNO",0,"Placebo",38,1,0,1,1,1,NA,NA,NA
95752,"CA","FRESNO",0,"Placebo",41,1,0,0,0,0,NA,NA,NA
109739,"CA","ORANGE",0,"Placebo",45,1,0,1,1,1,0.001841,0.3014993,0.1370004
216848,"TN","TN",0,"Placebo",45,0,0,0,0,0,NA,NA,NA
36061,"CA","FRESNO",0,"Placebo",37,1,0,0,0,1,NA,NA,NA
27745,"CA","ORANGE",0,"Placebo",53,1,0,1,0,1,NA,NA,NA
78544,"CA","FRESNO",0,"Placebo",30,1,1,1,1,1,NA,NA,NA
117964,"CA","FRESNO",0,"Placebo",67,1,0,1,0,1,NA,NA,NA
117963,"CA","FRESNO",0,"Placebo",65,0,1,1,1,1,0.2251565,0.1552557,0.1706908
43797,"CA","FRESNO",0,"Placebo",63,1,1,0,0,0,-1.338676,-1.825565,-1.611337
198066,"TN","TN",0,"Placebo",25,0,0,1,0,0,NA,NA,NA
204367,"TN","TN",0,"Placebo",52,0,0,1,0,1,NA,NA,NA
138846,"TN","TN",0,"Placebo",45,1,0,1,0,0,NA,NA,NA
170792,"TN","TN",0,"Placebo",45,1,0,1,1,1,NA,NA,NA
117703,"CA","FRESNO",0,"Placebo",47,1,1,1,0,1,NA,NA,NA
142166,"TN","TN",0,"Placebo",36,0,0,1,1,1,NA,NA,NA
96276,"CA","ORANGE",0,"Placebo",46,1,0,1,0,1,NA,NA,NA
145933,"TN","TN",0,"Placebo",64,0,0,1,1,1,NA,NA,NA
178453,"TN","TN",0,"Placebo",60,1,0,1,1,1,NA,NA,NA
123819,"CA","FRESNO",0,"Placebo",72,0,0,1,1,0,NA,NA,NA
96339,"CA","FRESNO",0,"Placebo",31,0,0,1,0,0,NA,NA,NA
172921,"TN","TN",0,"Placebo",52,1,0,1,1,0,NA,NA,NA
154281,"TN","TN",0,"Placebo",62,0,0,1,1,1,NA,NA,NA
180426,"TN","TN",0,"Placebo",69,1,0,1,1,1,1.255849,-0.0932336,0.6464653
125632,"CA","FRESNO",0,"Placebo",55,1,0,1,0,1,NA,NA,NA
13369,"CA","ORANGE",0,"Placebo",68,0,0,1,0,1,-0.3152635,-0.4413847,-0.388873
122514,"CA","ORANGE",0,"Placebo",30,0,0,1,0,1,NA,NA,NA
55555,"CA","FRESNO",0,"Placebo",49,0,0,1,0,1,NA,NA,NA
154473,"TN","TN",0,"Placebo",70,0,0,1,1,1,NA,NA,NA
11301,"CA","ORANGE",0,"Placebo",64,1,0,1,1,1,1.390223,0.9877387,1.25187
174293,"TN","TN",0,"Placebo",31,1,0,1,0,1,NA,NA,NA
96628,"CA","ORANGE",0,"Placebo",66,0,0,1,1,1,NA,NA,NA
117272,"CA","FRESNO",0,"Placebo",24,0,1,0,0,0,NA,NA,NA
87683,"CA","FRESNO",0,"Placebo",69,0,0,1,1,0,NA,NA,NA
21507,"CA","FRESNO",0,"Placebo",28,0,1,1,0,1,NA,NA,NA
156056,"TN","TN",0,"Placebo",72,1,0,1,1,1,NA,NA,NA
100304,"CA","FRESNO",0,"Placebo",65,0,0,1,0,0,NA,NA,NA
182389,"TN","TN",0,"Placebo",29,1,0,0,0,1,NA,NA,NA
202638,"TN","TN",0,"Placebo",61,1,0,0,0,0,NA,NA,NA
8390,"CA","ORANGE",0,"Placebo",20,1,0,1,0,0,NA,NA,NA
41504,"CA","ORANGE",0,"Placebo",40,1,0,1,0,0,NA,NA,NA
109566,"CA","FRESNO",0,"Placebo",80,1,0,1,1,1,NA,NA,NA
93285,"CA","FRESNO",0,"Placebo",47,1,1,1,1,1,NA,NA,NA
43144,"CA","FRESNO",0,"Placebo",52,1,0,0,0,1,0.886961,0.3079643,0.6414986
96963,"CA","ORANGE",0,"Placebo",29,1,0,1,0,1,NA,NA,NA
144753,"TN","TN",0,"Placebo",49,1,0,0,0,0,NA,NA,NA
116916,"CA","FRESNO",0,"Placebo",69,0,1,1,1,1,NA,NA,NA
150448,"TN","TN",0,"Placebo",83,1,0,1,1,1,NA,NA,NA
97058,"CA","ORANGE",0,"Placebo",68,1,0,1,1,1,NA,NA,NA
32927,"CA","FRESNO",0,"Placebo",58,0,0,1,0,0,NA,NA,NA
203769,"TN","TN",0,"Placebo",25,0,0,1,0,0,NA,NA,NA
194778,"TN","TN",0,"Placebo",32,1,0,1,0,0,NA,NA,NA
209427,"TN","TN",0,"Placebo",21,1,0,1,0,0,NA,NA,NA
30697,"CA","FRESNO",0,"Placebo",70,0,0,1,1,0,NA,NA,NA
96892,"CA","FRESNO",0,"Placebo",53,1,0,1,1,1,-0.7369773,-0.1068937,-0.4466392
106313,"CA","FRESNO",0,"Placebo",82,1,0,1,1,1,NA,NA,NA
176043,"TN","TN",0,"Placebo",67,0,0,0,0,1,NA,NA,NA
216542,"TN","TN",0,"Placebo",43,0,1,0,0,0,NA,NA,NA
116347,"CA","ORANGE",0,"Placebo",58,0,0,1,1,1,0.2940745,-0.099609,0.1163979
116304,"CA","ORANGE",0,"Placebo",65,1,0,0,0,0,1.048641,1.228022,1.169059
179334,"TN","TN",0,"Placebo",68,1,0,1,1,1,NA,NA,NA
121183,"CA","FRESNO",0,"Placebo",50,0,0,1,0,1,NA,NA,NA
185551,"TN","TN",0,"Placebo",43,0,0,1,0,0,-0.1134739,-0.1689132,-0.135512
114648,"CA","FRESNO",0,"Placebo",27,0,0,1,0,0,NA,NA,NA
20333,"CA","FRESNO",0,"Placebo",62,1,0,1,1,1,NA,NA,NA
116050,"CA","ORANGE",0,"Placebo",34,1,0,1,0,1,NA,NA,NA
170251,"TN","TN",0,"Placebo",43,0,0,1,1,1,-0.4691469,0.2249105,-0.1678277
21679,"CA","FRESNO",0,"Placebo",31,0,0,0,0,0,NA,NA,NA
180265,"TN","TN",0,"Placebo",40,1,0,1,0,0,NA,NA,NA
90122,"CA","ORANGE",0,"Placebo",62,0,0,1,1,1,NA,NA,NA
140251,"TN","TN",0,"Placebo",52,0,0,1,0,1,0.5932058,0.3014993,0.4714234
159340,"TN","TN",0,"Placebo",53,0,0,1,1,1,NA,NA,NA
177878,"TN","TN",0,"Placebo",67,0,0,1,1,1,NA,NA,NA
92868,"CA","FRESNO",0,"Placebo",62,1,0,1,1,1,NA,NA,NA
3264,"CA","ORANGE",0,"Placebo",34,0,0,1,0,1,-1.159335,-0.1356706,-0.7030687
192376,"TN","TN",0,"Placebo",30,0,0,1,0,0,NA,NA,NA
171635,"TN","TN",0,"Placebo",32,0,0,1,0,1,NA,NA,NA
129921,"TN","TN",0,"Placebo",68,0,0,1,1,1,NA,NA,NA
18675,"CA","ORANGE",0,"Placebo",61,0,0,1,1,1,NA,NA,NA
105839,"CA","FRESNO",0,"Placebo",69,0,0,1,1,1,NA,NA,NA
53623,"CA","FRESNO",0,"Placebo",77,0,0,1,1,1,1.387175,1.314764,1.394914
82821,"CA","ORANGE",0,"Placebo",78,1,0,1,1,1,NA,NA,NA
73794,"CA","FRESNO",0,"Placebo",61,1,0,1,1,1,NA,NA,NA
8984,"CA","FRESNO",0,"Placebo",58,1,0,1,1,1,NA,NA,NA
37539,"CA","ORANGE",0,"Placebo",50,1,0,1,1,1,NA,NA,NA
142327,"TN","TN",0,"Placebo",36,0,0,0,0,1,NA,NA,NA
132707,"TN","TN",0,"Placebo",69,1,0,1,1,1,NA,NA,NA
62278,"CA","ORANGE",0,"Placebo",79,0,0,1,1,1,-1.720453,-2.044356,-1.932417
98776,"CA","ORANGE",0,"Placebo",61,1,0,1,1,1,-0.397448,-0.0313951,-0.2385903
98792,"CA","ORANGE",0,"Placebo",70,0,0,1,1,1,NA,NA,NA
205493,"TN","TN",0,"Placebo",41,0,0,1,1,0,NA,NA,NA
138589,"TN","TN",0,"Placebo",60,0,0,1,1,1,0.4409859,0.3014993,0.3853785
100869,"CA","ORANGE",0,"Placebo",59,0,0,1,1,1,0.8723539,0.8025037,0.8730603
201326,"TN","TN",0,"Placebo",27,0,0,1,1,1,NA,NA,NA
55194,"CA","FRESNO",0,"Placebo",74,1,0,1,1,1,NA,NA,NA
81592,"CA","FRESNO",0,"Placebo",52,1,0,1,1,1,NA,NA,NA
113196,"CA","FRESNO",0,"Placebo",28,0,0,1,0,0,NA,NA,NA
78870,"CA","FRESNO",0,"Placebo",47,0,0,1,0,1,NA,NA,NA
93356,"CA","FRESNO",0,"Placebo",53,1,0,1,1,1,NA,NA,NA
80138,"CA","FRESNO",0,"Placebo",63,0,0,1,1,1,NA,NA,NA
157326,"TN","TN",0,"Placebo",62,1,0,1,1,1,NA,NA,NA
30203,"CA","FRESNO",0,"Placebo",69,0,0,1,1,1,NA,NA,NA
209090,"TN","TN",0,"Placebo",27,1,0,1,0,0,NA,NA,NA
165715,"TN","TN",0,"Placebo",53,0,0,1,1,1,NA,NA,NA
100612,"CA","ORANGE",0,"Placebo",59,0,0,1,1,1,0.9289836,0.7865707,0.9094796
120053,"CA","ORANGE",0,"Placebo",84,1,0,1,1,1,NA,NA,NA
212197,"TN","TN",0,"Placebo",37,1,0,1,0,0,0.0025502,0.4749841,0.2277238
